"date","nhs_region","variant","cases"
2020-05-22,"South West","Unclassified",7
2020-05-23,"East of England","Unclassified",5
2020-05-23,"Midlands","Unclassified",12
2020-05-23,"North East and Yorkshire","Unclassified",2
2020-05-23,"North West","Unclassified",5
2020-05-23,"South East","Unclassified",1
2020-05-23,"South West","Unclassified",2
2020-05-24,"East of England","Unclassified",4
2020-05-24,"London","Unclassified",1
2020-05-24,"Midlands","Unclassified",26
2020-05-24,"North East and Yorkshire","Unclassified",4
2020-05-24,"North West","Unclassified",7
2020-05-24,"South East","Unclassified",3
2020-05-24,"South East","Undetermined",1
2020-05-24,"South West","Unclassified",2
2020-05-25,"East of England","Unclassified",11
2020-05-25,"Midlands","Unclassified",25
2020-05-25,"North East and Yorkshire","Unclassified",13
2020-05-25,"North West","Unclassified",4
2020-05-25,"South East","Unclassified",7
2020-05-25,"South West","Unclassified",5
2020-05-26,"East of England","Unclassified",4
2020-05-26,"Midlands","Unclassified",25
2020-05-26,"North East and Yorkshire","Unclassified",6
2020-05-26,"North West","Unclassified",9
2020-05-26,"North West","Undetermined",1
2020-05-26,"South East","Unclassified",1
2020-05-26,"South West","Unclassified",6
2020-05-27,"East of England","Unclassified",5
2020-05-27,"Midlands","Unclassified",36
2020-05-27,"North East and Yorkshire","Unclassified",7
2020-05-27,"North West","Unclassified",12
2020-05-27,"South East","Unclassified",2
2020-05-27,"South West","Unclassified",8
2020-05-28,"East of England","Unclassified",8
2020-05-28,"Midlands","Unclassified",19
2020-05-28,"North East and Yorkshire","Unclassified",4
2020-05-28,"North West","Unclassified",11
2020-05-28,"South East","Unclassified",2
2020-05-28,"South West","Unclassified",5
2020-05-29,"East of England","Unclassified",5
2020-05-29,"London","Unclassified",1
2020-05-29,"Midlands","Unclassified",29
2020-05-29,"North East and Yorkshire","Unclassified",7
2020-05-29,"North West","Unclassified",5
2020-05-29,"South East","Unclassified",4
2020-05-29,"South West","Unclassified",2
2020-05-30,"East of England","Unclassified",2
2020-05-30,"Midlands","Unclassified",15
2020-05-30,"North East and Yorkshire","Unclassified",9
2020-05-30,"North East and Yorkshire","VOC-21APR-02",1
2020-05-30,"North West","Unclassified",5
2020-05-30,"South East","Unclassified",3
2020-05-30,"South West","Unclassified",5
2020-05-31,"East of England","Unclassified",5
2020-05-31,"London","Unclassified",1
2020-05-31,"Midlands","Unclassified",18
2020-05-31,"North East and Yorkshire","Unclassified",6
2020-05-31,"North West","Unclassified",7
2020-05-31,"South East","Unclassified",4
2020-05-31,"South West","Unclassified",12
2020-06-01,"East of England","Unclassified",14
2020-06-01,"Midlands","Unclassified",34
2020-06-01,"North East and Yorkshire","Unclassified",16
2020-06-01,"North West","Unclassified",38
2020-06-01,"South East","Unclassified",4
2020-06-01,"South West","Unclassified",7
2020-06-02,"East of England","Unclassified",28
2020-06-02,"London","Unclassified",2
2020-06-02,"Midlands","Unclassified",54
2020-06-02,"North East and Yorkshire","Unclassified",46
2020-06-02,"North West","Unclassified",40
2020-06-02,"South East","Unclassified",2
2020-06-02,"South West","Unclassified",2
2020-06-03,"East of England","Unclassified",5
2020-06-03,"London","Unclassified",2
2020-06-03,"Midlands","Unclassified",25
2020-06-03,"North East and Yorkshire","Unclassified",18
2020-06-03,"North West","Unclassified",13
2020-06-03,"South East","Unclassified",1
2020-06-03,"South West","Unclassified",2
2020-06-04,"East of England","Unclassified",13
2020-06-04,"London","Unclassified",5
2020-06-04,"Midlands","Unclassified",35
2020-06-04,"North East and Yorkshire","Unclassified",17
2020-06-04,"North West","Unclassified",23
2020-06-04,"South East","Unclassified",6
2020-06-04,"South West","Unclassified",3
2020-06-05,"East of England","Unclassified",12
2020-06-05,"London","Unclassified",1
2020-06-05,"Midlands","Unclassified",31
2020-06-05,"North East and Yorkshire","Unclassified",15
2020-06-05,"North West","Unclassified",25
2020-06-05,"South East","Unclassified",4
2020-06-05,"South West","Unclassified",1
2020-06-06,"East of England","Unclassified",13
2020-06-06,"London","Unclassified",3
2020-06-06,"Midlands","Unclassified",28
2020-06-06,"North East and Yorkshire","Unclassified",9
2020-06-06,"North West","Unclassified",14
2020-06-06,"South East","Unclassified",6
2020-06-06,"South West","Unclassified",6
2020-06-07,"East of England","Unclassified",2
2020-06-07,"Midlands","Unclassified",87
2020-06-07,"North East and Yorkshire","Unclassified",78
2020-06-07,"North West","Unclassified",49
2020-06-07,"South East","Unclassified",4
2020-06-07,"South West","Unclassified",1
2020-06-08,"East of England","Unclassified",14
2020-06-08,"London","Unclassified",2
2020-06-08,"Midlands","Unclassified",104
2020-06-08,"North East and Yorkshire","Unclassified",85
2020-06-08,"North West","Unclassified",66
2020-06-08,"South East","Unclassified",4
2020-06-09,"East of England","Unclassified",16
2020-06-09,"London","Unclassified",6
2020-06-09,"Midlands","Unclassified",103
2020-06-09,"North East and Yorkshire","Unclassified",90
2020-06-09,"North West","Unclassified",80
2020-06-09,"South East","Unclassified",9
2020-06-09,"South West","Unclassified",6
2020-06-10,"East of England","Unclassified",32
2020-06-10,"London","Unclassified",8
2020-06-10,"Midlands","Unclassified",89
2020-06-10,"North East and Yorkshire","Unclassified",96
2020-06-10,"North West","Unclassified",79
2020-06-10,"North West","Undetermined",1
2020-06-10,"South East","Unclassified",20
2020-06-10,"South West","Unclassified",11
2020-06-11,"East of England","Unclassified",21
2020-06-11,"London","Unclassified",9
2020-06-11,"Midlands","Unclassified",136
2020-06-11,"North East and Yorkshire","Unclassified",122
2020-06-11,"North West","Unclassified",88
2020-06-11,"South East","Unclassified",18
2020-06-11,"South West","Unclassified",8
2020-06-12,"East of England","Unclassified",13
2020-06-12,"London","Unclassified",5
2020-06-12,"Midlands","Unclassified",117
2020-06-12,"North East and Yorkshire","Unclassified",198
2020-06-12,"North West","Unclassified",74
2020-06-12,"South East","Unclassified",19
2020-06-12,"South West","Unclassified",7
2020-06-13,"East of England","Unclassified",12
2020-06-13,"London","Unclassified",5
2020-06-13,"London","Undetermined",1
2020-06-13,"Midlands","Unclassified",84
2020-06-13,"North East and Yorkshire","Unclassified",136
2020-06-13,"North West","Unclassified",66
2020-06-13,"South East","Unclassified",6
2020-06-13,"South West","Unclassified",5
2020-06-14,"East of England","Unclassified",16
2020-06-14,"London","Unclassified",5
2020-06-14,"Midlands","Unclassified",83
2020-06-14,"North East and Yorkshire","Unclassified",127
2020-06-14,"North West","Unclassified",73
2020-06-14,"North West","Undetermined",1
2020-06-14,"South East","Unclassified",20
2020-06-14,"South West","Unclassified",3
2020-06-15,"East of England","Unclassified",21
2020-06-15,"London","Unclassified",1
2020-06-15,"Midlands","Unclassified",103
2020-06-15,"North East and Yorkshire","Unclassified",116
2020-06-15,"North West","Unclassified",71
2020-06-15,"South East","Unclassified",11
2020-06-15,"South West","Unclassified",5
2020-06-16,"East of England","Unclassified",13
2020-06-16,"London","Unclassified",5
2020-06-16,"Midlands","Unclassified",106
2020-06-16,"North East and Yorkshire","Unclassified",102
2020-06-16,"North West","Unclassified",81
2020-06-16,"South East","Unclassified",6
2020-06-16,"South East","Undetermined",1
2020-06-16,"South West","Unclassified",4
2020-06-17,"East of England","Unclassified",11
2020-06-17,"East of England","Undetermined",1
2020-06-17,"London","Unclassified",8
2020-06-17,"Midlands","Unclassified",122
2020-06-17,"North East and Yorkshire","Unclassified",103
2020-06-17,"North West","Unclassified",78
2020-06-17,"South East","Unclassified",4
2020-06-17,"South West","Unclassified",1
2020-06-18,"East of England","Unclassified",13
2020-06-18,"London","Unclassified",7
2020-06-18,"Midlands","Unclassified",53
2020-06-18,"North East and Yorkshire","Unclassified",108
2020-06-18,"North West","Unclassified",32
2020-06-18,"South East","Unclassified",2
2020-06-18,"South West","Unclassified",2
2020-06-19,"East of England","Unclassified",19
2020-06-19,"London","Unclassified",2
2020-06-19,"Midlands","Unclassified",91
2020-06-19,"North East and Yorkshire","Unclassified",113
2020-06-19,"North West","Unclassified",64
2020-06-19,"North West","VOC-21APR-02",1
2020-06-19,"South East","Unclassified",8
2020-06-19,"South West","Unclassified",1
2020-06-20,"East of England","Unclassified",1
2020-06-20,"London","Unclassified",3
2020-06-20,"Midlands","Unclassified",49
2020-06-20,"North East and Yorkshire","Unclassified",37
2020-06-20,"North East and Yorkshire","Undetermined",1
2020-06-20,"North West","Unclassified",51
2020-06-20,"South East","Unclassified",2
2020-06-20,"South West","Unclassified",2
2020-06-21,"East of England","Unclassified",19
2020-06-21,"London","Unclassified",7
2020-06-21,"Midlands","Unclassified",48
2020-06-21,"North East and Yorkshire","Unclassified",57
2020-06-21,"North West","Unclassified",29
2020-06-21,"South East","Unclassified",5
2020-06-21,"South West","Unclassified",2
2020-06-22,"East of England","Unclassified",7
2020-06-22,"London","Unclassified",9
2020-06-22,"Midlands","Unclassified",51
2020-06-22,"North East and Yorkshire","Unclassified",51
2020-06-22,"North West","Unclassified",40
2020-06-22,"South East","Unclassified",11
2020-06-22,"South West","Unclassified",1
2020-06-23,"East of England","Unclassified",9
2020-06-23,"London","Unclassified",4
2020-06-23,"Midlands","Unclassified",94
2020-06-23,"Midlands","Undetermined",2
2020-06-23,"North East and Yorkshire","Unclassified",91
2020-06-23,"North West","Unclassified",37
2020-06-23,"South East","Unclassified",4
2020-06-23,"South West","Unclassified",3
2020-06-24,"East of England","Unclassified",10
2020-06-24,"London","Unclassified",1
2020-06-24,"Midlands","Unclassified",102
2020-06-24,"North East and Yorkshire","Unclassified",81
2020-06-24,"North West","Unclassified",66
2020-06-24,"South East","Unclassified",4
2020-06-24,"South West","Unclassified",1
2020-06-25,"East of England","Unclassified",6
2020-06-25,"London","Unclassified",8
2020-06-25,"Midlands","Unclassified",75
2020-06-25,"Midlands","VOC-21APR-02",1
2020-06-25,"North East and Yorkshire","Unclassified",68
2020-06-25,"North West","Unclassified",43
2020-06-25,"South East","Unclassified",1
2020-06-25,"South West","Unclassified",1
2020-06-26,"East of England","Unclassified",7
2020-06-26,"London","Unclassified",2
2020-06-26,"Midlands","Unclassified",19
2020-06-26,"North East and Yorkshire","Unclassified",22
2020-06-26,"North West","Unclassified",9
2020-06-26,"South East","Unclassified",4
2020-06-26,"South West","Unclassified",2
2020-06-27,"East of England","Unclassified",3
2020-06-27,"London","Unclassified",4
2020-06-27,"Midlands","Unclassified",27
2020-06-27,"North East and Yorkshire","Unclassified",33
2020-06-27,"North West","Unclassified",16
2020-06-27,"South East","Unclassified",5
2020-06-27,"South East","Undetermined",1
2020-06-27,"South West","Unclassified",2
2020-06-28,"East of England","Unclassified",1
2020-06-28,"London","Unclassified",1
2020-06-28,"Midlands","Unclassified",5
2020-06-28,"North East and Yorkshire","Unclassified",16
2020-06-28,"North West","Unclassified",2
2020-06-28,"South East","Unclassified",1
2020-06-28,"South West","Unclassified",1
2020-06-29,"East of England","Unclassified",4
2020-06-29,"London","Unclassified",5
2020-06-29,"Midlands","Unclassified",41
2020-06-29,"North East and Yorkshire","Unclassified",53
2020-06-29,"North West","Unclassified",41
2020-06-29,"South East","Unclassified",3
2020-06-29,"South West","Unclassified",4
2020-06-30,"East of England","Unclassified",10
2020-06-30,"London","Unclassified",7
2020-06-30,"Midlands","Unclassified",54
2020-06-30,"Midlands","VOC-21APR-02",1
2020-06-30,"North East and Yorkshire","Unclassified",44
2020-06-30,"North West","Unclassified",29
2020-06-30,"South East","Unclassified",18
2020-06-30,"South West","Unclassified",7
2020-07-01,"East of England","Unclassified",4
2020-07-01,"London","Unclassified",7
2020-07-01,"Midlands","Unclassified",62
2020-07-01,"Midlands","Undetermined",1
2020-07-01,"North East and Yorkshire","Unclassified",50
2020-07-01,"North East and Yorkshire","Undetermined",1
2020-07-01,"North West","Unclassified",50
2020-07-01,"South East","Unclassified",2
2020-07-01,"South East","VOC-21APR-02",1
2020-07-01,"South West","Unclassified",1
2020-07-02,"East of England","Unclassified",14
2020-07-02,"London","Unclassified",8
2020-07-02,"Midlands","Unclassified",82
2020-07-02,"North East and Yorkshire","Unclassified",57
2020-07-02,"North West","Unclassified",47
2020-07-02,"South East","Unclassified",20
2020-07-03,"East of England","Unclassified",8
2020-07-03,"London","Unclassified",7
2020-07-03,"Midlands","Unclassified",65
2020-07-03,"North East and Yorkshire","Unclassified",61
2020-07-03,"North West","Unclassified",42
2020-07-03,"South East","Unclassified",6
2020-07-04,"East of England","Unclassified",13
2020-07-04,"London","Unclassified",6
2020-07-04,"Midlands","Unclassified",39
2020-07-04,"North East and Yorkshire","Unclassified",18
2020-07-04,"North West","Unclassified",25
2020-07-04,"South East","Unclassified",7
2020-07-05,"East of England","Unclassified",23
2020-07-05,"London","Unclassified",13
2020-07-05,"London","Undetermined",1
2020-07-05,"Midlands","Unclassified",22
2020-07-05,"North East and Yorkshire","Unclassified",2
2020-07-05,"North West","Unclassified",5
2020-07-05,"South East","Unclassified",16
2020-07-05,"South West","Unclassified",2
2020-07-06,"East of England","Unclassified",10
2020-07-06,"London","Unclassified",7
2020-07-06,"Midlands","Unclassified",19
2020-07-06,"North East and Yorkshire","Unclassified",8
2020-07-06,"North West","Unclassified",3
2020-07-06,"South East","Unclassified",4
2020-07-06,"South West","Unclassified",3
2020-07-07,"London","Unclassified",2
2020-07-07,"Midlands","Unclassified",4
2020-07-07,"North West","Unclassified",2
2020-07-07,"South East","Unclassified",3
2020-07-08,"East of England","Unclassified",1
2020-07-08,"London","Unclassified",2
2020-07-08,"Midlands","Unclassified",6
2020-07-08,"North East and Yorkshire","Unclassified",4
2020-07-08,"North West","Unclassified",3
2020-07-08,"South East","Unclassified",8
2020-07-09,"East of England","Unclassified",1
2020-07-09,"London","Unclassified",3
2020-07-09,"Midlands","Unclassified",25
2020-07-09,"North East and Yorkshire","Unclassified",5
2020-07-09,"North West","Unclassified",4
2020-07-09,"South East","Unclassified",3
2020-07-10,"East of England","Unclassified",4
2020-07-10,"London","Unclassified",3
2020-07-10,"Midlands","Unclassified",7
2020-07-10,"North East and Yorkshire","Unclassified",2
2020-07-10,"North West","Unclassified",1
2020-07-10,"South East","Unclassified",5
2020-07-11,"East of England","Unclassified",1
2020-07-11,"London","Unclassified",3
2020-07-11,"Midlands","Unclassified",23
