areaCode,areaName,areaType,date,variant,cumWeeklySequenced,newWeeklyPercentage
E12000005,West Midlands,region,2021-12-05,V-21APR-02 (Delta B.1.617.2),119318.0,62.9
E12000005,West Midlands,region,2021-12-05,V-21OCT-01 (Delta AY 4.2),119318.0,26.5
E12000005,West Midlands,region,2021-12-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-12-05,VOC-21NOV-01 (Omicron BA.1),119318.0,10.1
E12000005,West Midlands,region,2021-12-05,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-12-05,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-12-05,VOC-22JAN-01 (Omicron BA.2),119318.0,0.5
E12000005,West Midlands,region,2021-11-28,Other,0.0,0.0
E12000005,West Midlands,region,2021-11-28,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-11-28,V-21APR-02 (Delta B.1.617.2),114079.0,70.7
E12000005,West Midlands,region,2021-11-28,V-21OCT-01 (Delta AY 4.2),114079.0,26.1
E12000005,West Midlands,region,2021-11-28,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-11-28,VOC-21NOV-01 (Omicron BA.1),114079.0,2.8
E12000005,West Midlands,region,2021-11-28,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-11-28,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-11-28,VOC-22JAN-01 (Omicron BA.2),114079.0,0.4
E12000005,West Midlands,region,2021-11-21,Other,0.0,0.0
E12000005,West Midlands,region,2021-11-21,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-11-21,V-21APR-02 (Delta B.1.617.2),110507.0,73.8
E12000005,West Midlands,region,2021-11-21,V-21OCT-01 (Delta AY 4.2),110507.0,24.6
E12000005,West Midlands,region,2021-11-21,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-11-21,VOC-21NOV-01 (Omicron BA.1),110507.0,1.4
E12000005,West Midlands,region,2021-11-21,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-11-21,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-11-21,VOC-22JAN-01 (Omicron BA.2),110507.0,0.1
E12000005,West Midlands,region,2021-11-14,Other,105143.0,0.1
E12000005,West Midlands,region,2021-11-14,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-11-14,V-21APR-02 (Delta B.1.617.2),105143.0,78.5
E12000005,West Midlands,region,2021-11-14,V-21OCT-01 (Delta AY 4.2),105143.0,19.8
E12000005,West Midlands,region,2021-11-14,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-11-14,VOC-21NOV-01 (Omicron BA.1),105143.0,1.4
E12000005,West Midlands,region,2021-11-14,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-11-14,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-11-14,VOC-22JAN-01 (Omicron BA.2),105143.0,0.2
E12000005,West Midlands,region,2021-11-07,Other,100383.0,0.1
E12000005,West Midlands,region,2021-11-07,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-11-07,V-21APR-02 (Delta B.1.617.2),100383.0,79.6
E12000005,West Midlands,region,2021-11-07,V-21OCT-01 (Delta AY 4.2),100383.0,18.2
E12000005,West Midlands,region,2021-11-07,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-11-07,VOC-21NOV-01 (Omicron BA.1),100383.0,2.1
E12000005,West Midlands,region,2021-11-07,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-11-07,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-11-07,VOC-22JAN-01 (Omicron BA.2),100383.0,0.1
E12000005,West Midlands,region,2021-10-31,Other,96556.0,0.3
E12000005,West Midlands,region,2021-10-31,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-10-31,V-21APR-02 (Delta B.1.617.2),96556.0,82.3
E12000005,West Midlands,region,2021-10-31,V-21OCT-01 (Delta AY 4.2),96556.0,16.0
E12000005,West Midlands,region,2021-10-31,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-10-31,VOC-21NOV-01 (Omicron BA.1),96556.0,1.3
E12000005,West Midlands,region,2021-10-31,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-10-31,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-10-31,VOC-22JAN-01 (Omicron BA.2),96556.0,0.1
E12000005,West Midlands,region,2021-10-24,Other,92411.0,1.1
E12000005,West Midlands,region,2021-10-24,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-10-24,V-21APR-02 (Delta B.1.617.2),92411.0,85.2
E12000005,West Midlands,region,2021-10-24,V-21OCT-01 (Delta AY 4.2),92411.0,13.7
E12000005,West Midlands,region,2021-10-24,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-10-24,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-10-24,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-10-24,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-10-24,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-10-17,Other,88163.0,2.3
E12000005,West Midlands,region,2021-10-17,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-10-17,V-21APR-02 (Delta B.1.617.2),88163.0,87.7
E12000005,West Midlands,region,2021-10-17,V-21OCT-01 (Delta AY 4.2),88163.0,10.0
E12000005,West Midlands,region,2021-10-17,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-10-17,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-10-17,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-10-17,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-10-17,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-10-10,Other,85574.0,1.2
E12000005,West Midlands,region,2021-10-10,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-10-10,V-21APR-02 (Delta B.1.617.2),85574.0,87.3
E12000005,West Midlands,region,2021-10-10,V-21OCT-01 (Delta AY 4.2),85574.0,11.5
E12000005,West Midlands,region,2021-10-10,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-10-10,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-10-10,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-10-10,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-10-10,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-10-03,Other,82129.0,0.6
E12000005,West Midlands,region,2021-10-03,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-10-03,V-21APR-02 (Delta B.1.617.2),82129.0,89.8
E12000005,West Midlands,region,2021-10-03,V-21OCT-01 (Delta AY 4.2),82129.0,9.6
E12000005,West Midlands,region,2021-10-03,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-10-03,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-10-03,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-10-03,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-10-03,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-09-26,Other,77799.0,0.3
E12000005,West Midlands,region,2021-09-26,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-09-26,V-21APR-02 (Delta B.1.617.2),77799.0,91.2
E12000005,West Midlands,region,2021-09-26,V-21OCT-01 (Delta AY 4.2),77799.0,8.6
E12000005,West Midlands,region,2021-09-26,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-09-26,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-09-26,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-09-26,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-09-26,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-09-19,Other,73437.0,0.2
E12000005,West Midlands,region,2021-09-19,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-09-19,V-21APR-02 (Delta B.1.617.2),73437.0,91.4
E12000005,West Midlands,region,2021-09-19,V-21OCT-01 (Delta AY 4.2),73437.0,8.4
E12000005,West Midlands,region,2021-09-19,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-09-19,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-09-19,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-09-19,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-09-19,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-09-12,Other,69410.0,0.2
E12000005,West Midlands,region,2021-09-12,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-09-12,V-21APR-02 (Delta B.1.617.2),69410.0,93.1
E12000005,West Midlands,region,2021-09-12,V-21OCT-01 (Delta AY 4.2),69410.0,6.7
E12000005,West Midlands,region,2021-09-12,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-09-12,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-09-12,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-09-12,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-09-12,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-09-05,Other,65190.0,0.1
E12000005,West Midlands,region,2021-09-05,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-09-05,V-21APR-02 (Delta B.1.617.2),65190.0,94.5
E12000005,West Midlands,region,2021-09-05,V-21OCT-01 (Delta AY 4.2),65190.0,5.4
E12000005,West Midlands,region,2021-09-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-09-05,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-09-05,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-09-05,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-09-05,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-08-29,Other,61344.0,0.2
E12000005,West Midlands,region,2021-08-29,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-08-29,V-21APR-02 (Delta B.1.617.2),61344.0,95.0
E12000005,West Midlands,region,2021-08-29,V-21OCT-01 (Delta AY 4.2),61344.0,4.8
E12000005,West Midlands,region,2021-08-29,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-08-29,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-08-29,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-08-29,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-08-29,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-08-22,Other,58675.0,0.0
E12000005,West Midlands,region,2021-08-22,V-20DEC-01 (Alpha),58675.0,0.0
E12000005,West Midlands,region,2021-08-22,V-21APR-02 (Delta B.1.617.2),58675.0,95.2
E12000005,West Midlands,region,2021-08-22,V-21OCT-01 (Delta AY 4.2),58675.0,4.8
E12000005,West Midlands,region,2021-08-22,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-08-22,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-08-22,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-08-22,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-08-22,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-08-15,Other,55203.0,0.0
E12000005,West Midlands,region,2021-08-15,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-08-15,V-21APR-02 (Delta B.1.617.2),55203.0,95.7
E12000005,West Midlands,region,2021-08-15,V-21OCT-01 (Delta AY 4.2),55203.0,4.3
E12000005,West Midlands,region,2021-08-15,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-08-15,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-08-15,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-08-15,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-08-15,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-08-08,Other,51799.0,0.6
E12000005,West Midlands,region,2021-08-08,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-08-08,V-21APR-02 (Delta B.1.617.2),51799.0,95.8
E12000005,West Midlands,region,2021-08-08,V-21OCT-01 (Delta AY 4.2),51799.0,3.6
E12000005,West Midlands,region,2021-08-08,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-08-08,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-08-08,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-08-08,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-08-08,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-08-01,Other,49338.0,0.4
E12000005,West Midlands,region,2021-08-01,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-08-01,V-21APR-02 (Delta B.1.617.2),49338.0,97.2
E12000005,West Midlands,region,2021-08-01,V-21OCT-01 (Delta AY 4.2),49338.0,2.5
E12000005,West Midlands,region,2021-08-01,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-08-01,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-08-01,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-08-01,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-08-01,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-07-25,Other,46739.0,0.1
E12000005,West Midlands,region,2021-07-25,V-20DEC-01 (Alpha),0.0,0.0
E12000005,West Midlands,region,2021-07-25,V-21APR-02 (Delta B.1.617.2),46739.0,99.5
E12000005,West Midlands,region,2021-07-25,V-21OCT-01 (Delta AY 4.2),46739.0,0.3
E12000005,West Midlands,region,2021-07-25,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-07-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-07-25,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-07-25,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-07-25,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-07-18,Other,44279.0,0.0
E12000005,West Midlands,region,2021-07-18,V-20DEC-01 (Alpha),44279.0,0.0
E12000005,West Midlands,region,2021-07-18,V-21APR-02 (Delta B.1.617.2),44279.0,99.7
E12000005,West Midlands,region,2021-07-18,V-21OCT-01 (Delta AY 4.2),44279.0,0.2
E12000005,West Midlands,region,2021-07-18,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-07-18,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-07-18,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-07-18,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-07-18,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-07-11,Other,0.0,0.0
E12000005,West Midlands,region,2021-07-11,V-20DEC-01 (Alpha),41814.0,0.1
E12000005,West Midlands,region,2021-07-11,V-21APR-02 (Delta B.1.617.2),41814.0,99.6
E12000005,West Midlands,region,2021-07-11,V-21OCT-01 (Delta AY 4.2),41814.0,0.4
E12000005,West Midlands,region,2021-07-11,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-07-11,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-07-11,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-07-11,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-07-11,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-07-04,Other,39993.0,0.2
E12000005,West Midlands,region,2021-07-04,V-20DEC-01 (Alpha),39993.0,0.4
E12000005,West Midlands,region,2021-07-04,V-21APR-02 (Delta B.1.617.2),39993.0,99.2
E12000005,West Midlands,region,2021-07-04,V-21OCT-01 (Delta AY 4.2),39993.0,0.2
E12000005,West Midlands,region,2021-07-04,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-07-04,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-07-04,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-07-04,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-07-04,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-06-27,Other,38530.0,0.1
E12000005,West Midlands,region,2021-06-27,V-20DEC-01 (Alpha),38530.0,0.9
E12000005,West Midlands,region,2021-06-27,V-21APR-02 (Delta B.1.617.2),38530.0,98.8
E12000005,West Midlands,region,2021-06-27,V-21OCT-01 (Delta AY 4.2),38530.0,0.2
E12000005,West Midlands,region,2021-06-27,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-27,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-06-20,Other,36999.0,0.1
E12000005,West Midlands,region,2021-06-20,V-20DEC-01 (Alpha),36999.0,1.0
E12000005,West Midlands,region,2021-06-20,V-21APR-02 (Delta B.1.617.2),36999.0,98.9
E12000005,West Midlands,region,2021-06-20,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-06-20,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-20,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-06-13,Other,35669.0,0.4
E12000005,West Midlands,region,2021-06-13,V-20DEC-01 (Alpha),35669.0,1.1
E12000005,West Midlands,region,2021-06-13,V-21APR-02 (Delta B.1.617.2),35669.0,98.5
E12000005,West Midlands,region,2021-06-13,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-06-13,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-13,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-06-06,Other,34460.0,0.2
E12000005,West Midlands,region,2021-06-06,V-20DEC-01 (Alpha),34460.0,3.9
E12000005,West Midlands,region,2021-06-06,V-21APR-02 (Delta B.1.617.2),34460.0,95.9
E12000005,West Midlands,region,2021-06-06,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-06-06,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-06-06,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-30,Other,33208.0,0.1
E12000005,West Midlands,region,2021-05-30,V-20DEC-01 (Alpha),33208.0,9.0
E12000005,West Midlands,region,2021-05-30,V-21APR-02 (Delta B.1.617.2),33208.0,90.8
E12000005,West Midlands,region,2021-05-30,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-30,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-30,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-23,Other,31809.0,0.2
E12000005,West Midlands,region,2021-05-23,V-20DEC-01 (Alpha),31809.0,19.7
E12000005,West Midlands,region,2021-05-23,V-21APR-02 (Delta B.1.617.2),31809.0,80.1
E12000005,West Midlands,region,2021-05-23,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-23,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-23,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-16,Other,30939.0,0.7
E12000005,West Midlands,region,2021-05-16,V-20DEC-01 (Alpha),30939.0,47.8
E12000005,West Midlands,region,2021-05-16,V-21APR-02 (Delta B.1.617.2),30939.0,51.5
E12000005,West Midlands,region,2021-05-16,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-16,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-16,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-09,Other,30360.0,2.3
E12000005,West Midlands,region,2021-05-09,V-20DEC-01 (Alpha),30360.0,71.2
E12000005,West Midlands,region,2021-05-09,V-21APR-02 (Delta B.1.617.2),30360.0,26.5
E12000005,West Midlands,region,2021-05-09,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-09,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-09,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-05-02,Other,29884.0,3.2
E12000005,West Midlands,region,2021-05-02,V-20DEC-01 (Alpha),29884.0,85.5
E12000005,West Midlands,region,2021-05-02,V-21APR-02 (Delta B.1.617.2),29884.0,11.3
E12000005,West Midlands,region,2021-05-02,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-05-02,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-05-02,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-04-25,Other,29327.0,5.9
E12000005,West Midlands,region,2021-04-25,V-20DEC-01 (Alpha),29327.0,86.5
E12000005,West Midlands,region,2021-04-25,V-21APR-02 (Delta B.1.617.2),29327.0,7.6
E12000005,West Midlands,region,2021-04-25,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-04-25,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000005,West Midlands,region,2021-04-25,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000005,West Midlands,region,2021-04-18,Other,28748.0,4.1
E12000005,West Midlands,region,2021-04-18,V-20DEC-01 (Alpha),28748.0,92.4
E12000005,West Midlands,region,2021-04-18,V-21APR-02 (Delta B.1.617.2),28748.0,3.5
E12000005,West Midlands,region,2021-04-18,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000005,West Midlands,region,2021-04-18,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000005,West Midlands,region,2021-04-18,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000005,West Midlands,region,2021-04-18,VOC-22APR-03 (Omicron BA.4),0.0,0.0
